"Distance [mm]","Mag_B [mTesla]"
56.0491812174049,174.499531642995
56.1612795798397,172.206407850088
56.2733779422745,170.690735395423
56.3854763047093,170.051407585922
56.4975746671441,170.387521721849
56.6096730295789,170.193539535234
56.7217713920137,170.527659225882
56.8338697544485,171.797560590349
56.9459681168833,174.014616298679
57.0580664793181,177.177060939617
57.170164841753,181.270411023869
57.2822632041878,186.267903102071
57.3943615666226,192.130949465907
57.5064599290574,196.378757007095
57.6185582914922,197.6890069701
57.730656653927,199.766775712608
57.8427550163618,202.584562732204
57.9548533787966,206.111079868853
58.0669517412314,210.311362766359
58.1790501036662,215.146884795242
58.291148466101,220.57567333968
58.4032468285359,226.552428349767
58.5153451909707,230.443313283625
58.6274435534055,234.860593404524
58.7395419158403,239.767974181832
58.8516402782751,245.111074843986
58.9637386407099,250.839827827964
59.0758370031447,256.908512920823
59.1879353655795,263.275785964359
59.3000337280143,269.904702121612
59.4121320904491,275.889106243227
59.524230452884,281.10073005917
59.6363288153188,286.069322898805
59.7484271777536,290.813947792743
59.8605255401884,295.354460096984
59.9726239026232,299.711421449377
60.084722265058,303.906015966892
60.1968206274928,307.959968700301
60.3089189899276,311.790345976467
60.4210173523624,315.224815530105
60.5331157147972,318.827287344423
60.6452140772321,322.573692062274
60.7573124396669,326.441201880771
60.8694108021017,330.408328030613
60.9815091645365,334.455018979643
61.0936075269713,338.562759291169
61.2057058894061,342.714669066487
61.3178042518409,346.738407796172
61.4299026142757,350.565916546142
61.5420009767105,354.221111734035
61.6540993391453,357.705959570242
61.7661977015801,361.022788943705
61.878296064015,364.174285605947
61.9903944264498,367.163486255807
62.1024927888846,369.993772531441
62.2145911513194,372.450358812812
62.3266895137542,374.575354353556
62.438787876189,376.802387543064
62.5508862386238,379.122571343472
62.6629846010586,381.527376106687
62.7750829634934,384.008652509078
62.8871813259282,386.558654501837
62.9992796883631,389.170062260056
63.1113780507979,391.836005113504
63.2234764132327,394.322642430429
63.3355747756675,396.6988659006
63.4476731381023,398.970117918683
63.5597715005371,401.138047325395
63.6718698629719,403.204456610058
63.7839682254067,405.171300626697
63.8960665878415,407.040685250898
64.0081649502763,408.814865978736
64.1202633127112,410.284797878869
64.232361675146,411.62681479497
64.3444600375808,413.028935782725
64.4565584000156,414.486689876792
64.5686567624504,415.995726580285
64.6807551248852,417.551825518701
64.79285348732,419.150906125177
64.9049518497548,420.789037350211
65.0170502121896,422.442307066165
65.1291485746244,423.970352889168
65.2412469370592,425.431921577616
65.3533452994941,426.828151718027
65.4654436619289,428.160269620461
65.5775420243637,429.42958886849
65.6896403867985,430.637509828689
65.8017387492333,431.785519119925
65.9138371116681,432.875189042816
66.0259354741029,433.707623990676
66.1380338365377,434.513793609093
66.2501321989725,435.365053181556
66.3622305614073,436.258680957726
66.4743289238422,437.192000131073
66.586427286277,438.162383900732
66.6985256487118,439.167260563819
66.8106240111466,440.204118634708
66.9227223735814,441.235782392529
67.0348207360162,442.184761637109
67.146919098451,443.089879144128
67.2590174608858,443.952042027673
67.3711158233206,444.772216654466
67.4832141857554,445.551428378641
67.5953125481903,446.290761246247
67.7074109106251,446.991357669575
67.8195092730599,447.654418071461
67.9316076354947,448.091895918697
68.0437059979295,448.560255543213
68.1558043603643,449.06752511644
68.2679027227991,449.611807383184
68.3800010852339,450.19122225005
68.4920994476687,450.803909906545
68.6041978101035,451.448033972457
68.7162961725384,452.121784669445
68.8283945349731,452.775382528606
68.940492897408,453.37238207541
69.0525912598428,453.939037156849
69.1646896222776,454.476110810977
69.2767879847124,454.984411151683
69.3888863471472,455.464791170158
69.500984709582,455.918148512057
69.6130830720168,456.345425230426
69.7251814344516,456.718496581888
69.8372797968864,456.940001729231
69.9493781593213,457.198929096143
70.0614765217561,457.493777545132
70.1735748841909,457.823049969521
70.2856732466257,458.185255533391
70.3977716090605,458.578911936368
70.5098699714953,459.002547701791
70.6219683339301,459.454704486754
70.7340666963649,459.874255119419
70.8461650587997,460.256688196386
70.9582634212345,460.616448136743
71.0703617836694,460.954222270058
71.1824601461042,461.270735551186
71.294558508539,461.566750385453
71.4066568709738,461.84306643285
71.5187552334086,462.100520391264
71.6308535958434,462.283799766551
71.7429519582782,462.37896726116
71.855050320713,462.509599437507
71.9671486831478,462.67441985875
72.0792470455826,462.872151742413
72.1913454080175,463.101519753921
72.3034437704523,463.361251822284
72.4155421328871,463.650080976749
72.5276404953219,463.966747203262
72.6397388577567,464.237996615524
72.7518372201915,464.487625769118
72.8639355826263,464.719419745623
72.9760339450611,464.934019410998
73.0881323074959,465.132098916789
73.2002306699307,465.314365537429
73.3123290323656,465.481559488573
73.4244273948004,465.63445372651
73.5365257572352,465.695602306852
73.64862411967,465.713639387883
73.7607224821048,465.766027699536
73.8728208445396,465.851613412419
73.9849192069744,465.969240339073
74.0970175694092,466.117751497278
74.209115931844,466.295990693894
74.3212142942788,466.502804128243
74.4333126567137,466.729793894163
74.5454110191485,466.912605257795
74.6575093815833,467.079809962877
74.7696077440181,467.231992961084
74.8817061064529,467.369770098536
74.9938044688877,467.493787974425
75.1059028313225,467.604723781858
75.2180011937573,467.703285130943
75.3300995561921,467.790209854142
75.4421979186269,467.770247791326
75.5542962810617,467.743423205725
75.6663946434966,467.750136375755
75.7784930059314,467.789313485322
75.8905913683662,467.859877355162
76.002689730801,467.960748856569
76.1147880932358,468.090848344339
76.2268864556706,468.249097108036
76.3389848181054,468.416214631618
76.4510831805402,468.54566295761
76.563181542975,468.661634695241
76.6752799054098,468.764696839469
76.7873782678446,468.85544554982
76.8994766302795,468.934506012294
77.0115749927143,469.002532284373
77.1236733551491,469.060207123129
77.2357717175839,469.108241796492
77.3478700800187,469.033217145731
77.4599684424535,468.981409660579
77.5720668048883,468.962783075038
77.6841651673231,468.976311225622
77.7962635297579,469.020963973703
77.9083618921927,469.095708540696
78.0204602546276,469.199510862034
78.1325586170624,469.33133695911
78.2446569794972,469.459359703511
78.356755341932,469.555555599874
78.4688537043668,469.639240686309
78.5809520668016,469.710977858148
78.6930504292364,469.771358394631
78.8051487916712,469.821001819773
78.917247154106,469.860555746677
79.0293455165408,469.890695705331
79.1414438789757,469.896045030307
79.2535422414105,469.796334597851
79.3656406038453,469.73025729261
79.4777389662801,469.696825981182
79.5898373287149,469.695048318363
79.7019356911497,469.723927996086
79.8140340535845,469.782466010663
79.9261324160193,469.869661947525
80.0382307784541,469.984515282664
80.1503291408889,470.083656553187
80.2624275033238,470.159155197342
80.3745258657585,470.222955650262
80.4866242281934,470.275618801246
80.5987225906282,470.317733535375
80.710820953063,470.349916598814
80.8229193154978,470.37281244778
80.9350176779326,470.387093081234
81.0471160403674,470.360173170561
81.1592144028022,470.271005461836
81.271312765237,470.202154984516
81.3834111276718,470.152055255526
81.4955094901067,470.119137380147
81.6076078525415,470.101832122472
81.7197062149763,470.098572009846
81.8318045774111,470.107793470119
81.9439029398459,470.127939000398
82.0560013022807,470.183191388124
82.1680996647155,470.240124877143
82.2801980271503,470.296730506963
82.3922963895851,470.35416246177
82.5043947520199,470.413610533886
82.6164931144548,470.476299626247
82.7285914768896,470.54348922707
82.8406898393244,470.616472856884
82.9527882017592,470.615845430919
83.064886564194,470.558469812232
83.1769849266288,470.528310589913
83.2890832890636,470.524996923344
83.4011816514984,470.548165789593
83.5132800139332,470.597462206218
83.625378376368,470.672539446135
83.7374767388029,470.773059244445
83.8495751012377,470.87634556251
83.9616734636725,470.793243138116
84.0737718261073,470.712460094876
84.1858701885421,470.632995788061
84.2979685509769,470.553871231313
84.4100669134117,470.474129587438
84.5221652758465,470.392836642442
84.6342636382813,470.309081262549
84.7463620007161,470.221975834033
84.858460363151,470.193482131171
84.9705587255858,470.207048756146
85.0826570880206,470.239419902632
85.1947554504554,470.291218444735
85.3068538128902,470.363094429627
85.418952175325,470.455725143994
85.5310505377598,470.569815171014
85.6431489001946,470.706096437759
85.7552472626294,470.807915440111
85.8673456250642,470.781631527975
85.9794439874991,470.757604317068
86.0915423499339,470.735910712704
86.2036407123687,470.716650655051
86.3157390748035,470.69994715607
86.4278374372383,470.685946324968
86.5399357996731,470.674817382117
86.6520341621079,470.66675266138
86.7641325245427,470.552726264628
86.8762308869775,470.445002823452
86.9883292494123,470.356419207092
87.1004276118471,470.285410852217
87.212525974282,470.230411942896
87.3246243367168,470.189857481124
87.4367226991516,470.162185390295
87.5488210615864,470.145838650392
87.6609194240212,470.154140276175
87.773017786456,470.179170015885
87.8851161488908,470.203479132891
87.9972145113256,470.228208831491
88.1093128737604,470.254536557733
88.2214112361952,470.283675517079
88.33350959863,470.316874163776
88.4456079610649,470.355415662074
88.5577063234997,470.38686930409
88.6698046859345,470.286829843326
88.7819030483693,470.214050526479
88.8940014108041,470.168159929488
89.0060997732389,470.14879450489
89.1181981356737,470.155598806491
89.2302964981085,470.188225706064
89.3423948605433,470.246336601891
89.4544932229781,470.32960161911
89.566591585413,470.282413464984
89.6786899478478,470.167988292215
89.7907883102826,470.054634704434
89.9028866727174,469.941347204148
90.0149850351522,469.827142572764
90.127083397587,469.711060366468
90.2391817600218,469.592163395017
90.3512801224566,469.469538183206
90.4633784848914,469.367186394807
90.5754768473262,469.339107443616
90.6875752097611,469.329115416693
90.7996735721959,469.337844903421
90.9117719346307,469.365959217436
91.0238702970655,469.414150492346
91.1359686595003,469.483139767795
91.2480670219351,469.573677065686
91.3601653843699,469.686541456428
91.4722637468047,469.639316541212
91.5843621092395,469.568612704949
91.6964604716743,469.4995502167
91.8085588341091,469.43222783446
91.9206571965439,469.366768355067
92.0327555589788,469.303318653666
92.1448539214136,469.242049711238
92.2569522838484,469.18315663014
92.3690506462832,469.054379201596
92.481149008718,468.869656872127
92.5932473711528,468.717936913778
92.7053457335876,468.598207574096
92.8174440960224,468.509452114137
92.9295424584572,468.450650094918
93.0416408208921,468.420778683419
93.1537391833269,468.418813977299
93.2658375457617,468.439233598045
93.3779359081965,468.405810134546
93.4900342706313,468.365861220865
93.6021326330661,468.31987109796
93.7142309955009,468.268347162114
93.8263293579357,468.211819812477
93.9384277203705,468.150842284519
94.0505260828053,468.085990469475
94.1626244452402,468.017862719807
94.274722807675,467.807817819171
94.3868211701098,467.554638753546
94.4989195325446,467.334250999754
94.6110178949794,467.146000179642
94.7231162574142,466.989251850586
94.835214619849,466.863391586895
94.9473129822838,466.767825054922
95.0594113447186,466.701978081846
95.1715097071534,466.663280187299
95.2836080695883,466.619995912798
95.3957064320231,466.561901287195
95.5078047944579,466.489431631044
95.6199031568927,466.403050103534
95.7320015193275,466.303247568039
95.8440998817623,466.19054244169
95.9561982441971,466.065480529005
96.0682966066319,465.928634839604
96.1803949690667,465.608960342339
96.2924933315015,465.291078367569
96.4045916939364,465.006107925606
96.5166900563712,464.753367293325
96.628788418806,464.532196583358
96.7408867812408,464.341957813615
96.8529851436756,464.182034970598
96.9650835061104,464.051834066476
97.0771818685452,463.944077761575
97.18928023098,463.823027019237
97.3013785934148,463.684327426442
97.4134769558496,463.52847189316
97.5255753182845,463.355984665521
97.6376736807193,463.167421204282
97.7497720431541,462.963368045288
97.8618704055889,462.744442641961
97.9739687680237,462.499321787715
98.0860671304585,462.040267717347
98.1981654928933,461.615106520717
98.3102638553281,461.22309401124
98.4223622177629,460.863510349446
98.5344605801977,460.535660112349
98.6465589426325,460.238872357099
98.7586573050674,459.972500678879
98.8707556675022,459.735923262972
98.982854029937,459.512423286211
99.0949523923718,459.266606814569
99.2070507548066,458.998654438403
99.3191491172414,458.70915150689
99.4312474796762,458.398720881259
99.543345842111,458.068022850316
99.6554442045458,457.717755024466
99.7675425669806,457.348652208184
99.8796409294154,456.896765844862
99.9917392918503,456.259272720386
100.103837654285,455.656371633686
100.21593601672,455.087241597247
100.328034379155,454.551090640416
100.440132741589,454.047155864929
100.552231104024,453.574703496029
100.664329466459,453.133028929092
100.776427828894,452.721456771718
100.888526191329,452.305457846453
101.000624553764,451.857523146224
101.112722916198,451.380015863404
101.224821278633,450.873692993531
101.336919641068,450.339360753567
101.449018003503,449.777874591334
101.561116365938,449.190139166674
101.673214728372,448.577108304173
101.785313090807,447.803851251965
101.897411453242,446.875003743837
102.009509815677,445.98190103747
102.121608178112,445.123615970499
102.233706540546,444.29925824809
102.345804902981,443.507974490066
102.457903265416,442.748948276918
102.570001627851,442.021400194553
102.682099990286,441.323627525535
102.794198352721,440.590547279182
102.906296715155,439.814917890006
103.01839507759,438.997744218417
103.130493440025,438.14010425906
103.24259180246,437.243149469185
103.354690164895,436.30810505533
103.466788527329,435.336270217693
103.578886889764,434.329018351654
103.690985252199,433.041077405074
103.803083614634,431.634169169712
103.915181977069,430.265429903446
104.027280339503,428.933763993561
104.139378701938,427.638127667765
104.251477064373,426.377529062119
104.363575426808,425.151028297194
104.475673789243,423.957737562058
104.587772151677,422.783587026085
104.699870514112,421.538011301219
104.811968876547,420.230562272647
104.924067238982,418.862896561341
105.036165601417,417.436801139812
105.148263963852,415.954194563311
105.260362326286,414.417128125182
105.372460688721,412.827786934606
105.484559051156,411.188490914992
105.596657413591,409.064694556344
105.708755776026,406.884587415882
105.82085413846,404.748571074271
105.932952500895,402.655285609014
106.04505086333,400.603454794009
106.157149225765,398.591886373333
106.2692475882,396.619472370537
106.381345950634,394.685189432221
106.493444313069,392.741124871815
106.605542675504,390.676564727697
106.717641037939,388.521109977514
106.829739400374,386.278120027255
106.941837762808,383.951261240271
107.053936125243,381.544511471941
107.166034487678,379.062164410812
107.278132850113,376.508833720113
107.390231212548,373.875533039601
107.502329574983,370.428674482079
107.614427937417,367.042696173523
107.726526299852,363.715317108452
107.838624662287,360.444431860511
107.950723024722,357.228111374626
108.062821387157,354.064603897252
108.174919749591,350.952336040125
108.287018112026,347.889913972716
108.399116474461,344.749931923649
108.511214836896,341.435610877769
108.623313199331,337.999556088691
108.735411561765,334.451170525504
108.8475099242,330.800965339909
108.959608286635,327.06057819212
109.07170664907,323.242790718595
109.183805011505,319.361545116604
109.295903373939,315.184890730821
109.408001736374,310.123460032416
109.520100098809,305.153913618561
109.632198461244,300.267937877892
109.744296823679,295.457880611431
109.856395186114,290.716745781895
109.968493548548,286.038188817927
110.080591910983,281.416512458051
110.192690273418,276.846663118412
110.304788635853,271.974993316285
110.416886998288,266.956641577759
110.528985360722,261.894923288866
110.641083723157,256.829022716828
110.753182085592,251.804187445016
110.865280448027,246.871749385051
110.977378810462,242.08913910436
111.089477172896,237.519893413548
111.201575535331,232.82185235037
111.313673897766,227.717370179075
111.425772260201,222.736073520255
111.537870622636,217.847357015207
111.64996898507,213.0266121082
111.762067347505,208.255073912896
111.87416570994,203.519663632573
111.986264072375,198.812826625961
112.09836243481,194.132366213732
